survey_definition_id,year,area_id,species_code,length_mm,sex,population_count,akfin_load_date
52,2002,99904,30576,580,female,72187,2024-10-24T16:20:42Z
52,2002,99904,30576,590,male,52129,2024-10-24T16:20:42Z
52,2002,99904,30576,590,female,92861,2024-10-24T16:20:42Z
52,2002,99904,30576,600,male,77775,2024-10-24T16:20:42Z
52,2000,99904,30576,120,unsexed,13858,2024-10-24T16:20:42Z
52,2000,99904,30576,130,male,9460,2024-10-24T16:20:42Z
52,2000,99904,30576,140,male,9460,2024-10-24T16:20:42Z
52,2000,99904,30576,160,female,9460,2024-10-24T16:20:42Z
52,2000,99904,30576,170,female,2889,2024-10-24T16:20:42Z
52,2000,99904,30576,190,female,9460,2024-10-24T16:20:42Z
52,2000,99904,30576,200,female,16753,2024-10-24T16:20:42Z
52,2000,99904,30576,210,male,16753,2024-10-24T16:20:42Z
52,2000,99904,30576,220,female,9460,2024-10-24T16:20:42Z
52,2000,99904,30576,230,male,9460,2024-10-24T16:20:42Z
52,2000,99904,30576,230,female,9460,2024-10-24T16:20:42Z
52,2000,99904,30576,240,male,9460,2024-10-24T16:20:42Z
52,2000,99904,30576,260,male,6585,2024-10-24T16:20:42Z
52,2000,99904,30576,280,male,20816,2024-10-24T16:20:42Z
52,2000,99904,30576,290,male,9460,2024-10-24T16:20:42Z
52,2000,99904,30576,290,female,13858,2024-10-24T16:20:42Z
52,2000,99904,30576,300,male,6341,2024-10-24T16:20:42Z
52,2000,99904,30576,300,female,10292,2024-10-24T16:20:42Z
52,2000,99904,30576,310,male,29787,2024-10-24T16:20:42Z
52,2000,99904,30576,310,female,9460,2024-10-24T16:20:42Z
52,2000,99904,30576,320,male,45445,2024-10-24T16:20:42Z
52,2000,99904,30576,320,female,34747,2024-10-24T16:20:42Z
52,2000,99904,30576,330,male,16749,2024-10-24T16:20:42Z
52,2000,99904,30576,330,female,9936,2024-10-24T16:20:42Z
52,2000,99904,30576,340,male,65200,2024-10-24T16:20:42Z
52,2000,99904,30576,340,female,26382,2024-10-24T16:20:42Z
52,2000,99904,30576,350,male,51202,2024-10-24T16:20:42Z
52,2000,99904,30576,350,female,78036,2024-10-24T16:20:42Z
52,2000,99904,30576,360,male,96534,2024-10-24T16:20:42Z
52,2000,99904,30576,360,female,119545,2024-10-24T16:20:42Z
52,2000,99904,30576,370,male,195047,2024-10-24T16:20:42Z
52,2000,99904,30576,370,female,157531,2024-10-24T16:20:42Z
52,2000,99904,30576,380,male,157529,2024-10-24T16:20:42Z
52,2000,99904,30576,380,female,116818,2024-10-24T16:20:42Z
52,2000,99904,30576,390,male,356129,2024-10-24T16:20:42Z
52,2000,99904,30576,390,female,231655,2024-10-24T16:20:42Z
52,2000,99904,30576,400,male,204536,2024-10-24T16:20:42Z
52,2000,99904,30576,400,female,280223,2024-10-24T16:20:42Z
52,2000,99904,30576,410,male,397521,2024-10-24T16:20:42Z
52,2000,99904,30576,410,female,347287,2024-10-24T16:20:42Z
52,2000,99904,30576,420,male,328052,2024-10-24T16:20:42Z
52,2000,99904,30576,420,female,570864,2024-10-24T16:20:42Z
52,2000,99904,30576,430,male,382594,2024-10-24T16:20:42Z
52,2000,99904,30576,430,female,405444,2024-10-24T16:20:42Z
52,2000,99904,30576,440,male,373616,2024-10-24T16:20:42Z
52,2000,99904,30576,440,female,405490,2024-10-24T16:20:42Z
52,2000,99904,30576,450,male,391859,2024-10-24T16:20:42Z
52,2000,99904,30576,450,female,475435,2024-10-24T16:20:42Z
52,2000,99904,30576,460,male,411725,2024-10-24T16:20:42Z
52,2000,99904,30576,460,female,329720,2024-10-24T16:20:42Z
52,2000,99904,30576,470,male,475840,2024-10-24T16:20:42Z
52,2000,99904,30576,470,female,502004,2024-10-24T16:20:42Z
52,2000,99904,30576,480,male,432839,2024-10-24T16:20:42Z
52,2000,99904,30576,480,female,511903,2024-10-24T16:20:42Z
52,2000,99904,30576,490,male,422744,2024-10-24T16:20:42Z
52,2000,99904,30576,490,female,330404,2024-10-24T16:20:42Z
52,2000,99904,30576,500,male,509976,2024-10-24T16:20:42Z
52,2000,99904,30576,500,female,446510,2024-10-24T16:20:42Z
52,2000,99904,30576,510,male,313212,2024-10-24T16:20:42Z
52,2000,99904,30576,510,female,425638,2024-10-24T16:20:42Z
52,2000,99904,30576,520,male,397931,2024-10-24T16:20:42Z
52,2000,99904,30576,520,female,342635,2024-10-24T16:20:42Z
52,2000,99904,30576,530,male,311487,2024-10-24T16:20:42Z
52,2000,99904,30576,530,female,242013,2024-10-24T16:20:42Z
52,2000,99904,30576,540,male,144277,2024-10-24T16:20:42Z
52,2000,99904,30576,540,female,225884,2024-10-24T16:20:42Z
52,2000,99904,30576,550,male,237096,2024-10-24T16:20:42Z
52,2000,99904,30576,550,female,151188,2024-10-24T16:20:42Z
52,2000,99904,30576,560,male,180870,2024-10-24T16:20:42Z
52,2000,99904,30576,560,female,120315,2024-10-24T16:20:42Z
52,2000,99904,30576,570,male,122336,2024-10-24T16:20:42Z
52,2000,99904,30576,570,female,211087,2024-10-24T16:20:42Z
52,2000,99904,30576,580,male,85510,2024-10-24T16:20:42Z
52,2000,99904,30576,580,female,229006,2024-10-24T16:20:42Z
52,2000,99904,30576,590,male,277248,2024-10-24T16:20:42Z
52,2000,99904,30576,590,female,205966,2024-10-24T16:20:42Z
52,2000,99904,30576,600,male,130190,2024-10-24T16:20:42Z
52,2000,99904,30576,600,female,280743,2024-10-24T16:20:42Z
52,2000,99904,30576,610,male,158380,2024-10-24T16:20:42Z
52,2000,99904,30576,610,female,122012,2024-10-24T16:20:42Z
52,2000,99904,30576,620,male,150594,2024-10-24T16:20:42Z
52,2000,99904,30576,620,female,161939,2024-10-24T16:20:42Z
52,2000,99904,30576,630,male,60345,2024-10-24T16:20:42Z
52,2000,99904,30576,630,female,71089,2024-10-24T16:20:42Z
52,2000,99904,30576,640,male,45833,2024-10-24T16:20:42Z
52,2000,99904,30576,640,female,36108,2024-10-24T16:20:42Z
52,2000,99904,30576,650,male,71089,2024-10-24T16:20:42Z
52,2000,99904,30576,650,female,81328,2024-10-24T16:20:42Z
52,2000,99904,30576,660,male,56787,2024-10-24T16:20:42Z
52,2000,99904,30576,660,female,35291,2024-10-24T16:20:42Z
52,2000,99904,30576,670,male,55657,2024-10-24T16:20:42Z
52,2000,99904,30576,670,female,24381,2024-10-24T16:20:42Z
52,2000,99904,30576,680,male,73629,2024-10-24T16:20:42Z
52,2000,99904,30576,680,female,39376,2024-10-24T16:20:42Z
52,2000,99904,30576,690,male,29719,2024-10-24T16:20:42Z
52,2000,99904,30576,690,female,34880,2024-10-24T16:20:42Z
52,2000,99904,30576,700,male,48056,2024-10-24T16:20:42Z
52,2000,99904,30576,710,male,7799,2024-10-24T16:20:42Z
52,2000,99904,30576,710,female,1457,2024-10-24T16:20:42Z
52,2000,99904,30576,720,male,13074,2024-10-24T16:20:42Z
52,2000,99904,30576,720,female,17316,2024-10-24T16:20:42Z
52,2000,99904,30576,730,male,14127,2024-10-24T16:20:42Z
52,2000,99904,30576,740,male,9645,2024-10-24T16:20:42Z
52,2000,99904,30576,780,male,2540,2024-10-24T16:20:42Z
52,2000,99904,30576,790,female,6609,2024-10-24T16:20:42Z
52,2000,99904,30576,800,female,2837,2024-10-24T16:20:42Z
52,2000,99904,30576,840,male,9136,2024-10-24T16:20:42Z
52,2000,99904,30576,880,female,9136,2024-10-24T16:20:42Z
52,2000,99904,30576,920,female,9136,2024-10-24T16:20:42Z
52,2000,99904,30576,990,male,9136,2024-10-24T16:20:42Z
52,2000,99904,30576,1030,female,8205,2024-10-24T16:20:42Z
52,2004,99904,30576,110,unsexed,10526,2024-10-24T16:20:42Z
52,2004,99904,30576,160,male,11316,2024-10-24T16:20:42Z
52,2004,99904,30576,180,male,47657,2024-10-24T16:20:42Z
52,2004,99904,30576,190,female,15321,2024-10-24T16:20:42Z
52,2004,99904,30576,210,male,11316,2024-10-24T16:20:42Z
52,2004,99904,30576,230,male,9021,2024-10-24T16:20:42Z
52,2004,99904,30576,250,male,15834,2024-10-24T16:20:42Z
52,2004,99904,30576,250,female,10526,2024-10-24T16:20:42Z
52,2004,99904,30576,270,male,27037,2024-10-24T16:20:42Z
52,2004,99904,30576,280,male,11599,2024-10-24T16:20:42Z
52,2004,99904,30576,290,male,17611,2024-10-24T16:20:42Z
52,2004,99904,30576,290,female,7581,2024-10-24T16:20:42Z
52,2004,99904,30576,300,male,14170,2024-10-24T16:20:42Z
52,2004,99904,30576,310,male,25037,2024-10-24T16:20:42Z
52,2004,99904,30576,310,female,28577,2024-10-24T16:20:42Z
52,2004,99904,30576,320,male,13567,2024-10-24T16:20:42Z
52,2004,99904,30576,320,female,48146,2024-10-24T16:20:42Z
52,2004,99904,30576,330,male,15890,2024-10-24T16:20:42Z
52,2004,99904,30576,330,female,9452,2024-10-24T16:20:42Z
52,2004,99904,30576,340,male,81843,2024-10-24T16:20:42Z
52,2004,99904,30576,340,female,64528,2024-10-24T16:20:42Z
52,2004,99904,30576,350,male,58281,2024-10-24T16:20:42Z
52,2004,99904,30576,350,female,52292,2024-10-24T16:20:42Z
52,2004,99904,30576,360,male,110956,2024-10-24T16:20:42Z
52,2004,99904,30576,360,female,91369,2024-10-24T16:20:42Z
52,2004,99904,30576,370,male,196265,2024-10-24T16:20:42Z
52,2004,99904,30576,370,female,132848,2024-10-24T16:20:42Z
52,2004,99904,30576,380,male,196188,2024-10-24T16:20:42Z
52,2004,99904,30576,380,female,260224,2024-10-24T16:20:42Z
52,2004,99904,30576,390,male,157859,2024-10-24T16:20:42Z
52,2004,99904,30576,390,female,223129,2024-10-24T16:20:42Z
52,2004,99904,30576,400,male,256081,2024-10-24T16:20:42Z
52,2004,99904,30576,400,female,285282,2024-10-24T16:20:42Z
52,2004,99904,30576,410,male,305544,2024-10-24T16:20:42Z
52,2004,99904,30576,410,female,394837,2024-10-24T16:20:42Z
52,2004,99904,30576,420,male,402550,2024-10-24T16:20:42Z
52,2004,99904,30576,420,female,437126,2024-10-24T16:20:42Z
52,2004,99904,30576,430,male,287682,2024-10-24T16:20:42Z
52,2004,99904,30576,430,female,311958,2024-10-24T16:20:42Z
52,2004,99904,30576,440,male,258077,2024-10-24T16:20:42Z
52,2004,99904,30576,440,female,407034,2024-10-24T16:20:42Z
52,2004,99904,30576,450,male,404070,2024-10-24T16:20:42Z
52,2004,99904,30576,450,female,431541,2024-10-24T16:20:42Z
52,2004,99904,30576,460,male,265365,2024-10-24T16:20:42Z
52,2004,99904,30576,460,female,400059,2024-10-24T16:20:42Z
52,2004,99904,30576,470,male,349356,2024-10-24T16:20:42Z
52,2004,99904,30576,470,female,440212,2024-10-24T16:20:42Z
52,2004,99904,30576,480,male,316377,2024-10-24T16:20:42Z
52,2004,99904,30576,480,female,221514,2024-10-24T16:20:42Z
52,2004,99904,30576,490,male,322728,2024-10-24T16:20:42Z
52,2004,99904,30576,490,female,265768,2024-10-24T16:20:42Z
52,2004,99904,30576,500,male,429420,2024-10-24T16:20:42Z
52,2004,99904,30576,500,female,299444,2024-10-24T16:20:42Z
52,2004,99904,30576,510,male,265657,2024-10-24T16:20:42Z
52,2004,99904,30576,510,female,381787,2024-10-24T16:20:42Z
52,2004,99904,30576,520,male,221530,2024-10-24T16:20:42Z
52,2004,99904,30576,520,female,327242,2024-10-24T16:20:42Z
52,2004,99904,30576,530,male,369108,2024-10-24T16:20:42Z
52,2004,99904,30576,530,female,315068,2024-10-24T16:20:42Z
52,2004,99904,30576,540,male,263559,2024-10-24T16:20:42Z
52,2004,99904,30576,540,female,205809,2024-10-24T16:20:42Z
52,2004,99904,30576,550,male,256363,2024-10-24T16:20:42Z
52,2004,99904,30576,550,female,141734,2024-10-24T16:20:42Z
52,2004,99904,30576,560,male,173891,2024-10-24T16:20:42Z
52,2004,99904,30576,560,female,166424,2024-10-24T16:20:42Z
52,2004,99904,30576,570,male,259346,2024-10-24T16:20:42Z
52,2004,99904,30576,570,female,164108,2024-10-24T16:20:42Z
52,2004,99904,30576,580,male,111275,2024-10-24T16:20:42Z
52,2004,99904,30576,580,female,153017,2024-10-24T16:20:42Z
52,2004,99904,30576,590,male,182312,2024-10-24T16:20:42Z
52,2004,99904,30576,590,female,63957,2024-10-24T16:20:42Z
52,2004,99904,30576,600,male,131913,2024-10-24T16:20:42Z
52,2004,99904,30576,600,female,119917,2024-10-24T16:20:42Z
52,2004,99904,30576,610,male,329505,2024-10-24T16:20:42Z
52,2004,99904,30576,610,female,60019,2024-10-24T16:20:42Z
52,2004,99904,30576,620,male,221579,2024-10-24T16:20:42Z
52,2004,99904,30576,620,female,83850,2024-10-24T16:20:42Z
52,2004,99904,30576,630,male,91273,2024-10-24T16:20:42Z
52,2004,99904,30576,630,female,50756,2024-10-24T16:20:42Z
52,2004,99904,30576,640,male,8684,2024-10-24T16:20:42Z
52,2004,99904,30576,640,female,97841,2024-10-24T16:20:42Z
52,2004,99904,30576,650,male,68617,2024-10-24T16:20:42Z
52,2004,99904,30576,650,female,7459,2024-10-24T16:20:42Z
52,2004,99904,30576,660,male,64016,2024-10-24T16:20:42Z
52,2004,99904,30576,660,female,55554,2024-10-24T16:20:42Z
52,2004,99904,30576,670,male,59621,2024-10-24T16:20:42Z
52,2004,99904,30576,670,female,30271,2024-10-24T16:20:42Z
52,2004,99904,30576,680,male,60987,2024-10-24T16:20:42Z
52,2004,99904,30576,680,female,6840,2024-10-24T16:20:42Z
52,2004,99904,30576,690,male,48555,2024-10-24T16:20:42Z
52,2004,99904,30576,690,female,13936,2024-10-24T16:20:42Z
52,2004,99904,30576,700,male,15117,2024-10-24T16:20:42Z
52,2004,99904,30576,700,female,12234,2024-10-24T16:20:42Z
52,2004,99904,30576,710,male,15917,2024-10-24T16:20:42Z
52,2004,99904,30576,710,female,1282,2024-10-24T16:20:42Z
52,2004,99904,30576,720,male,8515,2024-10-24T16:20:42Z
52,2004,99904,30576,720,female,1215,2024-10-24T16:20:42Z
52,2004,99904,30576,730,male,2589,2024-10-24T16:20:42Z
52,2004,99904,30576,730,female,1225,2024-10-24T16:20:42Z
52,2004,99904,30576,740,male,1225,2024-10-24T16:20:42Z
52,2004,99904,30576,750,female,8917,2024-10-24T16:20:42Z
52,2004,99904,30576,760,male,1225,2024-10-24T16:20:42Z
52,2004,99904,30576,770,male,7085,2024-10-24T16:20:42Z
52,2004,99904,30576,770,female,1225,2024-10-24T16:20:42Z
52,2004,99904,30576,860,male,10355,2024-10-24T16:20:42Z
52,2004,99904,30576,880,female,3985,2024-10-24T16:20:42Z
52,2004,99904,30576,950,male,6026,2024-10-24T16:20:42Z
52,2004,99904,30576,1020,male,6026,2024-10-24T16:20:42Z
52,2006,99904,30576,150,male,2582,2024-10-24T16:20:42Z
52,2006,99904,30576,160,male,2582,2024-10-24T16:20:42Z
52,2006,99904,30576,160,female,21574,2024-10-24T16:20:42Z
52,2006,99904,30576,170,male,7747,2024-10-24T16:20:42Z
52,2006,99904,30576,170,female,9087,2024-10-24T16:20:42Z
52,2006,99904,30576,180,male,12912,2024-10-24T16:20:42Z
52,2006,99904,30576,180,female,5165,2024-10-24T16:20:42Z
52,2006,99904,30576,190,male,21833,2024-10-24T16:20:42Z
52,2006,99904,30576,190,female,18174,2024-10-24T16:20:42Z
52,2006,99904,30576,200,male,6176,2024-10-24T16:20:42Z
52,2006,99904,30576,210,male,9769,2024-10-24T16:20:42Z
52,2006,99904,30576,220,male,25295,2024-10-24T16:20:42Z
52,2006,99904,30576,220,female,20617,2024-10-24T16:20:42Z
52,2006,99904,30576,230,male,17516,2024-10-24T16:20:42Z
52,2006,99904,30576,230,female,9769,2024-10-24T16:20:42Z
52,2006,99904,30576,240,female,8758,2024-10-24T16:20:42Z
52,2006,99904,30576,250,male,2582,2024-10-24T16:20:42Z
52,2006,99904,30576,250,female,8758,2024-10-24T16:20:42Z
52,2006,99904,30576,260,male,6176,2024-10-24T16:20:42Z
52,2006,99904,30576,260,female,11109,2024-10-24T16:20:42Z
52,2006,99904,30576,270,female,6022,2024-10-24T16:20:42Z
52,2006,99904,30576,280,male,19642,2024-10-24T16:20:42Z
52,2006,99904,30576,280,female,7845,2024-10-24T16:20:42Z
52,2006,99904,30576,290,male,19642,2024-10-24T16:20:42Z
52,2006,99904,30576,290,female,6122,2024-10-24T16:20:42Z
52,2006,99904,30576,300,male,6390,2024-10-24T16:20:42Z
52,2006,99904,30576,300,female,3922,2024-10-24T16:20:42Z
52,2006,99904,30576,310,male,27835,2024-10-24T16:20:42Z
52,2006,99904,30576,310,female,13640,2024-10-24T16:20:42Z
52,2006,99904,30576,320,male,5165,2024-10-24T16:20:42Z
52,2006,99904,30576,320,female,4054,2024-10-24T16:20:42Z
52,2006,99904,30576,330,male,8767,2024-10-24T16:20:42Z
52,2006,99904,30576,330,female,15791,2024-10-24T16:20:42Z
52,2006,99904,30576,340,male,15272,2024-10-24T16:20:42Z
52,2006,99904,30576,340,female,6636,2024-10-24T16:20:42Z
52,2006,99904,30576,350,male,86511,2024-10-24T16:20:42Z
52,2006,99904,30576,350,female,48282,2024-10-24T16:20:42Z
52,2006,99904,30576,360,male,63601,2024-10-24T16:20:42Z
52,2006,99904,30576,360,female,61355,2024-10-24T16:20:42Z
52,2006,99904,30576,370,male,47880,2024-10-24T16:20:42Z
52,2006,99904,30576,370,female,30990,2024-10-24T16:20:42Z
52,2006,99904,30576,380,male,72306,2024-10-24T16:20:42Z
52,2006,99904,30576,380,female,72126,2024-10-24T16:20:42Z
52,2006,99904,30576,390,male,84328,2024-10-24T16:20:42Z
52,2006,99904,30576,390,female,69904,2024-10-24T16:20:42Z
52,2006,99904,30576,400,male,141941,2024-10-24T16:20:42Z
52,2006,99904,30576,400,female,108042,2024-10-24T16:20:42Z
52,2006,99904,30576,410,male,92709,2024-10-24T16:20:42Z
52,2006,99904,30576,410,female,152702,2024-10-24T16:20:42Z
52,2006,99904,30576,420,male,159433,2024-10-24T16:20:42Z
52,2006,99904,30576,420,female,77470,2024-10-24T16:20:42Z
52,2006,99904,30576,430,male,124106,2024-10-24T16:20:42Z
52,2006,99904,30576,430,female,128395,2024-10-24T16:20:42Z
52,2006,99904,30576,440,male,159018,2024-10-24T16:20:42Z
52,2006,99904,30576,440,female,222617,2024-10-24T16:20:42Z
52,2006,99904,30576,450,male,162700,2024-10-24T16:20:42Z
52,2006,99904,30576,450,female,237513,2024-10-24T16:20:42Z
52,2006,99904,30576,460,male,150089,2024-10-24T16:20:42Z
52,2006,99904,30576,460,female,231334,2024-10-24T16:20:42Z
52,2006,99904,30576,470,male,247447,2024-10-24T16:20:42Z
52,2006,99904,30576,470,female,187984,2024-10-24T16:20:42Z
52,2006,99904,30576,480,male,198692,2024-10-24T16:20:42Z
52,2006,99904,30576,480,female,185627,2024-10-24T16:20:42Z
52,2006,99904,30576,490,male,143505,2024-10-24T16:20:42Z
52,2006,99904,30576,490,female,127155,2024-10-24T16:20:42Z
52,2006,99904,30576,500,male,212161,2024-10-24T16:20:42Z
52,2006,99904,30576,500,female,216815,2024-10-24T16:20:42Z
52,2006,99904,30576,510,male,150663,2024-10-24T16:20:42Z
52,2006,99904,30576,510,female,109369,2024-10-24T16:20:42Z
52,2006,99904,30576,520,male,93636,2024-10-24T16:20:42Z
52,2006,99904,30576,520,female,68234,2024-10-24T16:20:42Z
52,2006,99904,30576,530,male,73576,2024-10-24T16:20:42Z
52,2006,99904,30576,530,female,66218,2024-10-24T16:20:42Z
52,2006,99904,30576,540,male,72609,2024-10-24T16:20:42Z
52,2006,99904,30576,540,female,81917,2024-10-24T16:20:42Z
52,2006,99904,30576,550,male,75881,2024-10-24T16:20:42Z
52,2006,99904,30576,550,female,152955,2024-10-24T16:20:42Z
52,2006,99904,30576,560,male,56449,2024-10-24T16:20:42Z
52,2006,99904,30576,560,female,23584,2024-10-24T16:20:42Z
52,2006,99904,30576,570,male,72958,2024-10-24T16:20:42Z
52,2006,99904,30576,570,female,69771,2024-10-24T16:20:42Z
52,2006,99904,30576,580,male,22136,2024-10-24T16:20:42Z
52,2006,99904,30576,580,female,62651,2024-10-24T16:20:42Z
52,2006,99904,30576,590,male,41181,2024-10-24T16:20:42Z
52,2006,99904,30576,590,female,45875,2024-10-24T16:20:42Z
52,2006,99904,30576,600,male,22880,2024-10-24T16:20:42Z
52,2006,99904,30576,600,female,11058,2024-10-24T16:20:42Z
52,2006,99904,30576,610,male,25426,2024-10-24T16:20:42Z
52,2006,99904,30576,610,female,22991,2024-10-24T16:20:42Z
52,2006,99904,30576,620,male,8921,2024-10-24T16:20:42Z
52,2006,99904,30576,620,female,10418,2024-10-24T16:20:42Z
52,2006,99904,30576,630,male,8290,2024-10-24T16:20:42Z
52,2006,99904,30576,630,female,7224,2024-10-24T16:20:42Z
52,2006,99904,30576,640,male,18898,2024-10-24T16:20:42Z
52,2006,99904,30576,640,female,12534,2024-10-24T16:20:42Z
52,2006,99904,30576,650,male,7730,2024-10-24T16:20:42Z
52,2006,99904,30576,650,female,8268,2024-10-24T16:20:42Z
52,2006,99904,30576,660,female,58571,2024-10-24T16:20:42Z
52,2006,99904,30576,670,male,5423,2024-10-24T16:20:42Z
52,2006,99904,30576,670,female,1898,2024-10-24T16:20:42Z
52,2006,99904,30576,680,male,2582,2024-10-24T16:20:42Z
52,2006,99904,30576,690,male,4882,2024-10-24T16:20:42Z
52,2006,99904,30576,690,female,8247,2024-10-24T16:20:42Z
52,2006,99904,30576,700,female,1801,2024-10-24T16:20:42Z
52,2006,99904,30576,710,male,4809,2024-10-24T16:20:42Z
52,2006,99904,30576,720,male,18913,2024-10-24T16:20:42Z
52,2006,99904,30576,720,female,27889,2024-10-24T16:20:42Z
52,2006,99904,30576,730,female,4500,2024-10-24T16:20:42Z
52,2006,99904,30576,750,female,10831,2024-10-24T16:20:42Z
52,2006,99904,30576,760,male,3099,2024-10-24T16:20:42Z
52,2006,99904,30576,770,female,4607,2024-10-24T16:20:42Z
52,2006,99904,30576,780,male,7474,2024-10-24T16:20:42Z
52,2006,99904,30576,780,female,6524,2024-10-24T16:20:42Z
52,2006,99904,30576,810,female,4500,2024-10-24T16:20:42Z
52,2006,99904,30576,840,female,6524,2024-10-24T16:20:42Z
52,2006,99904,30576,870,male,1943,2024-10-24T16:20:42Z
52,2006,99904,30576,910,male,5542,2024-10-24T16:20:42Z
52,2006,99904,30576,980,female,6524,2024-10-24T16:20:42Z
52,2006,99904,30576,1090,female,5542,2024-10-24T16:20:42Z
52,2010,99904,30576,140,male,10071,2024-10-24T16:20:42Z
52,2010,99904,30576,200,male,10071,2024-10-24T16:20:42Z
52,2010,99904,30576,210,male,34780,2024-10-24T16:20:42Z
52,2010,99904,30576,220,male,18466,2024-10-24T16:20:42Z
52,2010,99904,30576,230,male,10071,2024-10-24T16:20:42Z
52,2010,99904,30576,230,female,10968,2024-10-24T16:20:42Z
52,2010,99904,30576,240,male,103561,2024-10-24T16:20:42Z
52,2010,99904,30576,240,female,39505,2024-10-24T16:20:42Z
52,2010,99904,30576,250,male,24709,2024-10-24T16:20:42Z
52,2010,99904,30576,250,female,68295,2024-10-24T16:20:42Z
52,2010,99904,30576,260,male,21039,2024-10-24T16:20:42Z
52,2010,99904,30576,260,female,107998,2024-10-24T16:20:42Z
52,2010,99904,30576,270,male,31892,2024-10-24T16:20:42Z
52,2010,99904,30576,270,female,20141,2024-10-24T16:20:42Z
52,2010,99904,30576,280,male,127113,2024-10-24T16:20:42Z
52,2010,99904,30576,280,female,10071,2024-10-24T16:20:42Z
52,2010,99904,30576,290,male,79441,2024-10-24T16:20:42Z
52,2010,99904,30576,290,female,20141,2024-10-24T16:20:42Z
52,2010,99904,30576,300,female,30833,2024-10-24T16:20:42Z
52,2010,99904,30576,310,male,50377,2024-10-24T16:20:42Z
52,2010,99904,30576,310,female,64991,2024-10-24T16:20:42Z
52,2010,99904,30576,320,male,34591,2024-10-24T16:20:42Z
52,2010,99904,30576,320,female,75960,2024-10-24T16:20:42Z
52,2010,99904,30576,330,male,28537,2024-10-24T16:20:42Z
52,2010,99904,30576,330,female,58354,2024-10-24T16:20:42Z
52,2010,99904,30576,340,male,99123,2024-10-24T16:20:42Z
52,2010,99904,30576,340,female,57684,2024-10-24T16:20:42Z
52,2010,99904,30576,350,male,45472,2024-10-24T16:20:42Z
52,2010,99904,30576,350,female,74836,2024-10-24T16:20:42Z
52,2010,99904,30576,360,male,132615,2024-10-24T16:20:42Z
52,2010,99904,30576,360,female,77970,2024-10-24T16:20:42Z
52,2010,99904,30576,370,male,87720,2024-10-24T16:20:42Z
52,2010,99904,30576,370,female,91499,2024-10-24T16:20:42Z
52,2010,99904,30576,380,male,36318,2024-10-24T16:20:42Z
52,2010,99904,30576,380,female,67384,2024-10-24T16:20:42Z
52,2010,99904,30576,390,male,51396,2024-10-24T16:20:42Z
52,2010,99904,30576,390,female,121058,2024-10-24T16:20:42Z
52,2010,99904,30576,400,male,157222,2024-10-24T16:20:42Z
52,2010,99904,30576,400,female,231529,2024-10-24T16:20:42Z
52,2010,99904,30576,410,male,144829,2024-10-24T16:20:42Z
52,2010,99904,30576,410,female,277428,2024-10-24T16:20:42Z
52,2010,99904,30576,420,male,292660,2024-10-24T16:20:42Z
52,2010,99904,30576,420,female,227329,2024-10-24T16:20:42Z
52,2010,99904,30576,430,male,236150,2024-10-24T16:20:42Z
52,2010,99904,30576,430,female,268430,2024-10-24T16:20:42Z
52,2010,99904,30576,440,male,331873,2024-10-24T16:20:42Z
52,2010,99904,30576,440,female,172074,2024-10-24T16:20:42Z
52,2010,99904,30576,450,male,272474,2024-10-24T16:20:42Z
52,2010,99904,30576,450,female,323165,2024-10-24T16:20:42Z
52,2010,99904,30576,460,male,163746,2024-10-24T16:20:42Z
52,2010,99904,30576,460,female,226317,2024-10-24T16:20:42Z
52,2010,99904,30576,470,male,179242,2024-10-24T16:20:42Z
52,2010,99904,30576,470,female,391779,2024-10-24T16:20:42Z
52,2010,99904,30576,480,male,279394,2024-10-24T16:20:42Z
52,2010,99904,30576,480,female,290966,2024-10-24T16:20:42Z
52,2010,99904,30576,490,male,275114,2024-10-24T16:20:42Z
52,2010,99904,30576,490,female,260945,2024-10-24T16:20:42Z
52,2010,99904,30576,500,male,306962,2024-10-24T16:20:42Z
52,2010,99904,30576,500,female,118636,2024-10-24T16:20:42Z
52,2010,99904,30576,510,male,133956,2024-10-24T16:20:42Z
52,2010,99904,30576,510,female,226907,2024-10-24T16:20:42Z
52,2010,99904,30576,520,male,166087,2024-10-24T16:20:42Z
52,2010,99904,30576,520,female,144661,2024-10-24T16:20:42Z
52,2010,99904,30576,530,male,134903,2024-10-24T16:20:42Z
52,2010,99904,30576,530,female,77565,2024-10-24T16:20:42Z
52,2010,99904,30576,540,male,160028,2024-10-24T16:20:42Z
52,2010,99904,30576,540,female,68278,2024-10-24T16:20:42Z
52,2010,99904,30576,550,male,123672,2024-10-24T16:20:42Z
52,2010,99904,30576,550,female,125483,2024-10-24T16:20:42Z
52,2010,99904,30576,560,male,153666,2024-10-24T16:20:42Z
52,2010,99904,30576,560,female,140447,2024-10-24T16:20:42Z
52,2010,99904,30576,570,male,64137,2024-10-24T16:20:42Z
52,2010,99904,30576,570,female,27623,2024-10-24T16:20:42Z
52,2010,99904,30576,580,male,57602,2024-10-24T16:20:42Z
52,2010,99904,30576,580,female,78764,2024-10-24T16:20:42Z
52,2010,99904,30576,590,male,57739,2024-10-24T16:20:42Z
52,2010,99904,30576,590,female,62132,2024-10-24T16:20:42Z
52,2010,99904,30576,600,male,32455,2024-10-24T16:20:42Z
52,2010,99904,30576,600,female,34422,2024-10-24T16:20:42Z
52,2010,99904,30576,610,male,36976,2024-10-24T16:20:42Z
